X_D1:D1434	0.980719 	0.00928125 	0.00928125 	0.00071875 	
X_D1:D1435	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1436	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1438	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1439	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1440	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1442	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1443	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1444	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1445	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1446	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1447	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1448	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1450	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1451	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1452	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1453	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1454	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1455	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1456	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1457	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1458	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1459	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1501	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1502	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1503	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1504	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1505	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1506	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1507	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1508	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1509	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1510	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1511	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1512	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1513	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1514	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1515	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1516	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1518	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1519	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1520	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1521	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1522	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1523	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1524	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1526	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1527	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1528	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1529	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1530	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1531	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1532	0.9801 	0.0099 	0.0099 	0.0001 	
